date,state,district,pincode,age_0_5,age_5_17,age_18_greater,total_enrolments,year,anomaly
2025-05-11,Madhya Pradesh,Bhopal,462010,18,3,0,21,2025,True
2025-05-11,Madhya Pradesh,Bhopal,462022,16,2,0,18,2025,True
2025-05-11,Madhya Pradesh,Bhopal,462038,15,1,0,16,2025,True
2025-05-11,Madhya Pradesh,Chhatarpur,471405,10,1,0,11,2025,True
2025-05-11,Madhya Pradesh,Chhatarpur,471525,10,5,0,15,2025,True
2025-05-11,Madhya Pradesh,Chhindwara,480001,24,1,0,25,2025,True
2025-05-11,Madhya Pradesh,Datia,475675,18,2,0,20,2025,True
2025-05-11,Madhya Pradesh,Dewas,455115,9,1,0,10,2025,True
2025-05-11,Madhya Pradesh,Dewas,455440,17,0,0,17,2025,True
2025-05-11,Madhya Pradesh,Dhar,454001,32,7,0,39,2025,True
2025-05-11,Madhya Pradesh,Guna,473115,7,2,0,9,2025,True
2025-05-11,Madhya Pradesh,Harda,461441,9,0,0,9,2025,True
2025-05-11,Madhya Pradesh,Hoshangabad,461775,15,1,0,16,2025,True
2025-05-11,Madhya Pradesh,Indore,452001,23,5,0,28,2025,True
2025-05-11,Madhya Pradesh,Indore,452007,9,3,0,12,2025,True
2025-05-11,Madhya Pradesh,Indore,452009,6,3,0,9,2025,True
2025-05-11,Madhya Pradesh,Indore,452010,21,2,0,23,2025,True
2025-05-11,Madhya Pradesh,Jabalpur,483113,11,4,0,15,2025,True
2025-05-11,Madhya Pradesh,Jhabua,457770,13,4,0,17,2025,True
2025-05-11,Madhya Pradesh,Jhabua,457777,13,6,0,19,2025,True
2025-05-11,Madhya Pradesh,Khargone,451001,10,0,0,10,2025,True
2025-05-11,Madhya Pradesh,Khargone,451228,11,0,0,11,2025,True
2025-05-11,Madhya Pradesh,Mandla,481771,9,0,0,9,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458001,11,0,0,11,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458389,24,0,0,24,2025,True
2025-05-11,Madhya Pradesh,Morena,476111,16,6,0,22,2025,True
2025-05-11,Madhya Pradesh,Neemuch,458113,8,1,0,9,2025,True
2025-05-11,Madhya Pradesh,Panna,488220,23,7,0,30,2025,True
2025-05-11,Madhya Pradesh,Panna,488333,16,5,0,21,2025,True
2025-05-11,Madhya Pradesh,Rajgarh,465661,9,5,0,14,2025,True
2025-05-11,Madhya Pradesh,Rajgarh,465674,13,3,0,16,2025,True
2025-05-11,Madhya Pradesh,Ratlam,457114,15,1,2,18,2025,True
2025-05-11,Madhya Pradesh,Ratlam,457118,9,1,0,10,2025,True
2025-05-11,Madhya Pradesh,Rewa,486226,9,2,0,11,2025,True
2025-05-11,Madhya Pradesh,Sagar,470001,30,1,0,31,2025,True
2025-05-11,Madhya Pradesh,Sagar,470335,29,0,0,29,2025,True
2025-05-11,Madhya Pradesh,Satna,485551,7,4,0,11,2025,True
2025-05-11,Madhya Pradesh,Sehore,466001,16,2,0,18,2025,True
2025-05-11,Madhya Pradesh,Shahdol,484774,13,5,0,18,2025,True
2025-05-11,Madhya Pradesh,Shajapur,465337,29,2,0,31,2025,True
2025-05-11,Madhya Pradesh,Singrauli,486881,10,1,0,11,2025,True
2025-05-11,Madhya Pradesh,Singrauli,486892,12,2,0,14,2025,True
2025-05-11,Madhya Pradesh,Tikamgarh,472118,9,2,0,11,2025,True
2025-05-11,Madhya Pradesh,Tikamgarh,472337,9,1,0,10,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456001,9,1,0,10,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456221,12,0,0,12,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456224,21,3,0,24,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456335,16,3,0,19,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456771,33,4,0,37,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456776,16,1,0,17,2025,True
2025-05-11,Madhya Pradesh,Umaria,484661,59,4,6,69,2025,True
2025-05-11,Madhya Pradesh,Vidisha,464221,11,4,0,15,2025,True
2025-05-11,Maharashtra,Aurangabad,431103,14,4,0,18,2025,True
2025-05-11,Maharashtra,Buldhana,443201,9,1,0,10,2025,True
2025-05-11,Maharashtra,Dhule,424001,9,4,0,13,2025,True
2025-05-11,Maharashtra,Jalna,431114,8,2,0,10,2025,True
2025-05-11,Maharashtra,Jalna,431203,11,0,0,11,2025,True
2025-05-11,Maharashtra,Nanded,431714,8,1,0,9,2025,True
2025-05-11,Maharashtra,Nandurbar,425414,7,10,0,17,2025,True
2025-05-11,Maharashtra,Palghar,401603,9,1,0,10,2025,True
2025-05-11,Maharashtra,Palghar,401606,9,3,0,12,2025,True
2025-05-11,Maharashtra,Pune,411038,8,2,0,10,2025,True
2025-05-11,Maharashtra,Pune,411041,7,3,0,10,2025,True
2025-05-11,Maharashtra,Solapur,413006,7,2,0,9,2025,True
2025-05-11,Maharashtra,Thane,400612,23,15,0,38,2025,True
2025-05-11,Maharashtra,Thane,401107,21,8,0,29,2025,True
2025-05-11,Maharashtra,Thane,421201,7,2,0,9,2025,True
2025-05-11,Manipur,Ukhrul,795142,4,6,0,10,2025,True
2025-05-11,Manipur,Ukhrul,795145,5,4,0,9,2025,True
2025-05-11,Meghalaya,Ri Bhoi,793102,3,4,30,37,2025,True
2025-05-11,Meghalaya,South West Khasi Hills,793114,6,10,2,18,2025,True
2025-05-11,Meghalaya,West Garo Hills,794104,22,25,9,56,2025,True
2025-05-11,Mizoram,Lawngtlai,796891,8,2,0,10,2025,True
2025-05-11,Nagaland,Tuensang,798612,15,9,0,24,2025,True
2025-05-11,Punjab,Amritsar,143102,6,4,0,10,2025,True
2025-05-11,Punjab,Amritsar,143105,10,0,0,10,2025,True
2025-05-11,Punjab,Gurdaspur,143505,16,2,0,18,2025,True
2025-05-11,Punjab,Ludhiana,141008,13,4,0,17,2025,True
2025-05-11,Rajasthan,Ajmer,305801,8,3,0,11,2025,True
2025-05-11,Rajasthan,Ajmer,305901,11,6,0,17,2025,True
2025-05-11,Rajasthan,Alwar,301001,26,8,0,34,2025,True
2025-05-11,Rajasthan,Alwar,301406,6,5,0,11,2025,True
2025-05-11,Rajasthan,Alwar,301701,5,5,0,10,2025,True
2025-05-11,Rajasthan,Banswara,327027,6,6,0,12,2025,True
2025-05-11,Rajasthan,Baran,325205,12,3,0,15,2025,True
2025-05-11,Rajasthan,Baran,325216,4,6,0,10,2025,True
2025-05-11,Rajasthan,Baran,325217,6,4,0,10,2025,True
2025-05-11,Rajasthan,Baran,325221,9,4,0,13,2025,True
2025-05-11,Rajasthan,Barmer,344022,16,4,0,20,2025,True
2025-05-11,Rajasthan,Barmer,344032,17,4,0,21,2025,True
2025-05-11,Rajasthan,Barmer,344702,21,7,0,28,2025,True
2025-05-11,Rajasthan,Bharatpur,321023,10,0,1,11,2025,True
2025-05-11,Rajasthan,Bharatpur,321203,7,6,0,13,2025,True
2025-05-11,Rajasthan,Bhilwara,311011,8,1,0,9,2025,True
2025-05-11,Rajasthan,Bhilwara,311204,6,4,0,10,2025,True
2025-05-11,Rajasthan,Bhilwara,311601,12,1,0,13,2025,True
2025-05-11,Rajasthan,Bikaner,334802,7,3,0,10,2025,True
2025-05-11,Rajasthan,Churu,331022,9,3,0,12,2025,True
2025-05-11,Rajasthan,Churu,331505,25,3,0,28,2025,True
2025-05-11,Rajasthan,Dungarpur,314001,6,4,0,10,2025,True
2025-05-11,Andhra Pradesh,Ananthapuramu,515411,9,0,0,9,2025,True
2025-05-11,Andhra Pradesh,Chittoor,517425,16,1,0,17,2025,True
2025-05-11,Andhra Pradesh,East Godavari,533222,9,0,0,9,2025,True
2025-05-11,Andhra Pradesh,Guntur,522616,13,0,0,13,2025,True
2025-05-11,Andhra Pradesh,Kurnool,518313,8,1,0,9,2025,True
2025-05-11,Andhra Pradesh,Kurnool,518401,9,0,0,9,2025,True
2025-05-11,Andhra Pradesh,Nellore,524002,10,1,0,11,2025,True
2025-05-11,West Bengal,Malda,732123,6,4,0,10,2025,True
2025-05-11,West Bengal,Malda,732124,14,12,0,26,2025,True
2025-05-11,West Bengal,Malda,732201,18,9,0,27,2025,True
2025-05-11,West Bengal,Murshidabad,742148,42,1,0,43,2025,True
2025-05-11,West Bengal,Murshidabad,742151,10,1,0,11,2025,True
2025-05-11,West Bengal,Murshidabad,742159,9,1,0,10,2025,True
2025-05-11,West Bengal,Murshidabad,742189,21,1,0,22,2025,True
2025-05-11,West Bengal,Murshidabad,742201,18,3,0,21,2025,True
2025-05-11,West Bengal,Murshidabad,742202,96,6,0,102,2025,True
2025-05-11,West Bengal,Murshidabad,742227,26,0,0,26,2025,True
2025-05-11,West Bengal,North 24 Parganas,743423,11,2,1,14,2025,True
2025-05-11,West Bengal,Paschim Medinipur,721150,8,5,0,13,2025,True
2025-05-11,West Bengal,Paschim Medinipur,721156,27,4,0,31,2025,True
2025-05-11,West Bengal,Paschim Medinipur,721201,8,3,0,11,2025,True
2025-05-11,West Bengal,Purba Medinipur,721429,9,1,0,10,2025,True
2025-05-11,West Bengal,Purba Medinipur,721631,12,1,0,13,2025,True
2025-05-11,West Bengal,Puruliya,723126,12,5,0,17,2025,True
2025-05-11,West Bengal,Puruliya,723127,12,1,0,13,2025,True
2025-05-11,West Bengal,Puruliya,723145,6,3,0,9,2025,True
2025-05-11,West Bengal,Puruliya,723202,18,3,0,21,2025,True
2025-05-11,West Bengal,South 24 Parganas,700137,5,6,0,11,2025,True
2025-05-11,West Bengal,South 24 Parganas,743375,15,3,0,18,2025,True
2025-05-11,West Bengal,South 24 Parganas,743502,77,3,0,80,2025,True
2025-05-11,West Bengal,South 24 Parganas,743513,5,4,0,9,2025,True
2025-05-11,West Bengal,South 24 Parganas,743610,7,3,0,10,2025,True
2025-05-11,West Bengal,Uttar Dinajpur,733134,11,6,0,17,2025,True
2025-05-11,West Bengal,Uttar Dinajpur,733201,48,13,0,61,2025,True
2025-05-11,West Bengal,Uttar Dinajpur,733208,54,15,0,69,2025,True
2025-05-11,Bihar,Gaya,824201,11,16,0,27,2025,True
2025-05-11,Bihar,Gaya,824206,13,24,0,37,2025,True
2025-05-11,Bihar,Gaya,824231,4,17,0,21,2025,True
2025-05-11,Bihar,Gopalganj,841423,0,9,0,9,2025,True
2025-05-11,Bihar,Gopalganj,841426,7,7,0,14,2025,True
2025-05-11,Bihar,Jamui,811307,13,20,0,33,2025,True
2025-05-11,Bihar,Jamui,811308,25,13,0,38,2025,True
2025-05-11,Bihar,Jehanabad,804425,2,9,0,11,2025,True
2025-05-11,Bihar,Katihar,854101,10,11,0,21,2025,True
2025-05-11,Bihar,Katihar,854113,14,7,0,21,2025,True
2025-05-11,Bihar,Khagaria,851216,6,6,0,12,2025,True
2025-05-11,Bihar,Kishanganj,855115,17,0,0,17,2025,True
2025-05-11,Bihar,Madhepura,852101,14,8,0,22,2025,True
2025-05-11,Bihar,Madhepura,852112,17,6,0,23,2025,True
2025-05-11,Bihar,Madhubani,847121,11,4,0,15,2025,True
2025-05-11,Bihar,Madhubani,847224,15,5,0,20,2025,True
2025-05-11,Bihar,Madhubani,847226,6,4,1,11,2025,True
2025-05-11,Bihar,Madhubani,847409,9,18,0,27,2025,True
2025-05-11,Bihar,Munger,811202,3,6,0,9,2025,True
2025-05-11,Bihar,Munger,811211,11,10,1,22,2025,True
2025-05-11,Bihar,Munger,811214,4,7,0,11,2025,True
2025-05-11,Bihar,Muzaffarpur,842001,6,5,0,11,2025,True
2025-05-11,Bihar,Muzaffarpur,842002,9,8,0,17,2025,True
2025-05-11,Bihar,Muzaffarpur,843109,7,9,0,16,2025,True
2025-05-11,Bihar,Muzaffarpur,843119,12,8,0,20,2025,True
2025-05-11,Bihar,Nalanda,801302,2,9,0,11,2025,True
2025-05-11,Bihar,Nalanda,803101,7,18,0,25,2025,True
2025-05-11,Bihar,Nalanda,803111,1,10,1,12,2025,True
2025-05-11,Bihar,Nalanda,803118,2,9,0,11,2025,True
2025-05-11,Bihar,Nalanda,803119,3,9,0,12,2025,True
2025-05-11,Bihar,Nawada,805103,5,19,0,24,2025,True
2025-05-11,Bihar,Nawada,805106,7,28,0,35,2025,True
2025-05-11,Bihar,Nawada,805122,2,12,0,14,2025,True
2025-05-11,Bihar,Nawada,805127,0,15,0,15,2025,True
2025-05-11,Bihar,Patna,803213,6,4,0,10,2025,True
2025-05-11,Bihar,Purnia,854102,14,7,0,21,2025,True
2025-05-11,Bihar,Purnia,854205,8,14,0,22,2025,True
2025-05-11,Bihar,Purnia,854301,13,17,1,31,2025,True
2025-05-11,Bihar,Saharsa,852129,16,8,0,24,2025,True
2025-05-11,Bihar,Samastipur,848130,7,2,0,9,2025,True
2025-05-11,Bihar,Samastipur,848505,10,4,0,14,2025,True
2025-05-11,Bihar,Saran,841101,4,14,0,18,2025,True
2025-05-11,Bihar,Saran,841204,5,4,0,9,2025,True
2025-05-11,Bihar,Saran,841222,3,9,0,12,2025,True
2025-05-11,Bihar,Sheohar,843334,21,4,0,25,2025,True
2025-05-11,Bihar,Sitamarhi,843324,28,17,2,47,2025,True
2025-05-11,Bihar,Sitamarhi,843326,8,1,0,9,2025,True
2025-05-11,Bihar,Sitamarhi,843331,23,12,0,35,2025,True
2025-05-11,Bihar,Siwan,841227,9,14,0,23,2025,True
2025-05-11,Bihar,Siwan,841241,9,4,0,13,2025,True
2025-05-11,Bihar,Siwan,841413,3,7,0,10,2025,True
2025-05-11,Bihar,Siwan,841438,5,6,0,11,2025,True
2025-05-11,Bihar,Supaul,852108,7,5,2,14,2025,True
2025-05-11,Bihar,Supaul,852131,14,20,0,34,2025,True
2025-05-11,Bihar,Vaishali,844114,9,16,0,25,2025,True
2025-05-11,Bihar,Vaishali,844122,18,8,0,26,2025,True
2025-05-11,Bihar,West Champaran,845453,13,24,0,37,2025,True
2025-05-11,Chhattisgarh,Balrampur,497223,27,4,0,31,2025,True
2025-05-11,Chhattisgarh,Bemetara,491337,13,1,0,14,2025,True
2025-05-11,Chhattisgarh,Korba,495677,8,1,0,9,2025,True
2025-05-11,Chhattisgarh,Mungeli,495115,9,2,0,11,2025,True
2025-05-11,Chhattisgarh,Rajnandgaon,491444,9,0,0,9,2025,True
2025-05-11,Delhi,Central Delhi,110005,10,3,0,13,2025,True
2025-05-11,Delhi,North Delhi,110084,22,17,0,39,2025,True
2025-05-11,Delhi,North East,110053,6,5,0,11,2025,True
2025-05-11,Delhi,North East Delhi,110094,45,14,1,60,2025,True
2025-05-11,Delhi,South West Delhi,110043,10,3,1,14,2025,True
2025-05-11,Delhi,West Delhi,110018,19,6,0,25,2025,True
2025-05-11,Gujarat,Kachchh,370001,8,1,0,9,2025,True
2025-05-11,Gujarat,Surat,394101,11,3,0,14,2025,True
2025-05-11,Gujarat,Surat,394107,16,2,0,18,2025,True
2025-05-11,Gujarat,Vadodara,390019,8,3,0,11,2025,True
2025-05-11,Gujarat,Valsad,396191,4,5,0,9,2025,True
2025-05-11,Haryana,Faridabad,121001,19,7,0,26,2025,True
2025-05-11,Haryana,Sonipat,131301,14,0,0,14,2025,True
2025-05-11,Jammu and Kashmir,Doda,182201,8,2,0,10,2025,True
2025-05-11,Jammu and Kashmir,Doda,182203,6,7,0,13,2025,True
2025-05-11,Jammu and Kashmir,Kulgam,192231,8,4,0,12,2025,True
2025-05-11,Jammu and Kashmir,Pulwama,192301,8,1,0,9,2025,True
2025-05-11,Jammu and Kashmir,Punch,185121,9,2,0,11,2025,True
2025-05-11,Jammu and Kashmir,Reasi,182315,8,9,0,17,2025,True
2025-05-11,Jharkhand,Chatra,825103,4,6,0,10,2025,True
2025-05-11,Jharkhand,Deoghar,814152,5,4,0,9,2025,True
2025-05-11,Jharkhand,Deoghar,815353,16,25,0,41,2025,True
2025-05-11,Jharkhand,Dhanbad,828109,46,18,0,64,2025,True
2025-05-11,Jharkhand,Giridih,815318,7,7,0,14,2025,True
2025-05-11,Jharkhand,Giridih,825320,9,1,0,10,2025,True
2025-05-11,Jharkhand,Jamtara,815352,32,5,1,38,2025,True
2025-05-11,Jharkhand,Lohardaga,835213,8,3,0,11,2025,True
2025-05-11,Jharkhand,Lohardaga,835302,25,10,0,35,2025,True
2025-05-11,Jharkhand,Palamu,822110,22,1,0,23,2025,True
2025-05-11,Jharkhand,Palamu,822118,41,5,0,46,2025,True
2025-05-11,Jharkhand,Palamu,822122,27,6,0,33,2025,True
2025-05-11,Jharkhand,Palamu,822123,26,7,0,33,2025,True
2025-05-11,Jharkhand,Ramgarh,825101,5,5,0,10,2025,True
2025-05-11,Jharkhand,Ramgarh,829110,10,6,0,16,2025,True
2025-05-11,Jharkhand,Ranchi,834004,8,3,0,11,2025,True
2025-05-11,Jharkhand,Ranchi,834008,11,2,0,13,2025,True
2025-05-11,Jharkhand,Ranchi,835219,19,2,0,21,2025,True
2025-05-11,Jharkhand,Ranchi,835222,9,3,0,12,2025,True
2025-05-11,Jharkhand,Ranchi,835234,10,0,0,10,2025,True
2025-05-11,Jharkhand,Sahebganj,816104,5,5,0,10,2025,True
2025-05-11,Jharkhand,Sahebganj,816109,9,8,0,17,2025,True
2025-05-11,Jharkhand,Sahebganj,816110,7,9,0,16,2025,True
2025-05-11,Jharkhand,West Singhbhum,833201,13,6,0,19,2025,True
2025-05-11,Karnataka,Bengaluru,560062,6,2,1,9,2025,True
2025-05-11,Karnataka,Bengaluru,560064,3,5,2,10,2025,True
2025-05-11,Karnataka,Bengaluru,560100,7,2,0,9,2025,True
2025-05-11,Karnataka,Bidar,585327,15,2,0,17,2025,True
2025-05-11,Karnataka,Chamrajanagar,571444,20,1,0,21,2025,True
2025-05-11,Karnataka,Chitradurga,577522,8,2,2,12,2025,True
2025-05-11,Karnataka,Dharwad,580024,8,2,0,10,2025,True
2025-05-11,Karnataka,Kolar,563131,11,0,0,11,2025,True
2025-05-11,Karnataka,Koppal,583277,11,3,0,14,2025,True
2025-05-11,Karnataka,Raichur,584125,14,4,0,18,2025,True
2025-05-11,Karnataka,Yadgir,585223,9,2,0,11,2025,True
2025-05-11,Karnataka,Yadgir,585290,9,3,0,12,2025,True
2025-05-11,Kerala,Kannur,670307,8,1,0,9,2025,True
2025-05-11,Kerala,Malappuram,673641,8,1,0,9,2025,True
2025-05-11,Kerala,Malappuram,676102,5,1,4,10,2025,True
2025-05-11,Kerala,Malappuram,676304,8,3,0,11,2025,True
2025-05-11,Kerala,Malappuram,676552,8,1,0,9,2025,True
2025-05-11,Madhya Pradesh,Agar Malwa,465441,22,1,0,23,2025,True
2025-05-11,Madhya Pradesh,Alirajpur,457882,1,8,0,9,2025,True
2025-05-11,Madhya Pradesh,Alirajpur,457887,8,4,0,12,2025,True
2025-05-11,Madhya Pradesh,Alirajpur,457990,10,5,0,15,2025,True
2025-05-11,Madhya Pradesh,Anuppur,484881,9,4,0,13,2025,True
2025-05-11,Madhya Pradesh,Balaghat,481226,10,0,0,10,2025,True
2025-05-11,Madhya Pradesh,Balaghat,481331,13,0,0,13,2025,True
2025-05-11,Madhya Pradesh,Barwani,451666,34,11,0,45,2025,True
2025-05-11,Madhya Pradesh,Bhind,477111,7,2,0,9,2025,True
2025-05-11,Madhya Pradesh,Bhopal,462030,10,1,0,11,2025,True
2025-05-11,Madhya Pradesh,Bhopal,462042,12,1,0,13,2025,True
2025-05-11,Madhya Pradesh,Chhatarpur,471501,19,1,0,20,2025,True
2025-05-11,Madhya Pradesh,Chhatarpur,471510,10,4,0,14,2025,True
2025-05-11,Madhya Pradesh,Chhatarpur,471515,39,7,1,47,2025,True
2025-05-11,Madhya Pradesh,Damoh,470664,12,2,0,14,2025,True
2025-05-11,Madhya Pradesh,Damoh,470880,19,2,0,21,2025,True
2025-05-11,Madhya Pradesh,Datia,475335,9,0,0,9,2025,True
2025-05-11,Madhya Pradesh,Datia,475661,20,2,0,22,2025,True
2025-05-11,Madhya Pradesh,Dewas,455336,6,3,0,9,2025,True
2025-05-11,Madhya Pradesh,Dindori,481880,10,0,0,10,2025,True
2025-05-11,Madhya Pradesh,East Nimar,450112,8,3,0,11,2025,True
2025-05-11,Madhya Pradesh,Guna,473001,33,8,0,41,2025,True
2025-05-11,Madhya Pradesh,Gwalior,474010,6,3,0,9,2025,True
2025-05-11,Madhya Pradesh,Gwalior,475220,29,4,0,33,2025,True
2025-05-11,Madhya Pradesh,Harda,461228,8,3,0,11,2025,True
2025-05-11,Madhya Pradesh,Harda,461331,14,0,0,14,2025,True
2025-05-11,Madhya Pradesh,Indore,452016,9,6,0,15,2025,True
2025-05-11,Madhya Pradesh,Jabalpur,482002,12,0,0,12,2025,True
2025-05-11,Madhya Pradesh,Jabalpur,483119,18,4,0,22,2025,True
2025-05-11,Madhya Pradesh,Jhabua,457661,21,14,0,35,2025,True
2025-05-11,Madhya Pradesh,Jhabua,457779,14,13,0,27,2025,True
2025-05-11,Madhya Pradesh,Katni,483770,23,2,0,25,2025,True
2025-05-11,Madhya Pradesh,Katni,483880,10,1,0,11,2025,True
2025-05-11,Madhya Pradesh,Khandwa,450117,9,1,0,10,2025,True
2025-05-11,Madhya Pradesh,Khargone,451332,19,3,0,22,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458556,35,1,0,36,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458883,49,1,0,50,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458888,28,3,0,31,2025,True
2025-05-11,Madhya Pradesh,Mandsaur,458990,7,3,0,10,2025,True
2025-05-11,Madhya Pradesh,Morena,476115,14,5,0,19,2025,True
2025-05-11,Madhya Pradesh,Morena,476229,28,10,0,38,2025,True
2025-05-11,Madhya Pradesh,Neemuch,458226,39,3,0,42,2025,True
2025-05-11,Madhya Pradesh,Neemuch,458228,19,2,0,21,2025,True
2025-05-11,Madhya Pradesh,Raisen,464665,6,4,0,10,2025,True
2025-05-11,Madhya Pradesh,Raisen,464668,11,1,0,12,2025,True
2025-05-11,Madhya Pradesh,Rewa,486331,25,1,0,26,2025,True
2025-05-11,Madhya Pradesh,Rewa,486446,11,0,0,11,2025,True
2025-05-11,Madhya Pradesh,Sagar,470002,22,0,0,22,2025,True
2025-05-11,Madhya Pradesh,Sagar,470120,11,1,0,12,2025,True
2025-05-11,Madhya Pradesh,Sagar,470223,24,0,0,24,2025,True
2025-05-11,Madhya Pradesh,Satna,485881,10,0,0,10,2025,True
2025-05-11,Madhya Pradesh,Sehore,466111,5,5,0,10,2025,True
2025-05-11,Madhya Pradesh,Shajapur,465441,25,1,0,26,2025,True
2025-05-11,Madhya Pradesh,Sheopur,476332,11,3,0,14,2025,True
2025-05-11,Madhya Pradesh,Sheopur,476337,14,10,0,24,2025,True
2025-05-11,Madhya Pradesh,Sidhi,486775,13,1,0,14,2025,True
2025-05-11,Madhya Pradesh,Tikamgarh,472001,13,4,0,17,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456010,15,1,0,16,2025,True
2025-05-11,Madhya Pradesh,Ujjain,456665,10,1,0,11,2025,True
2025-05-11,Madhya Pradesh,Vidisha,464331,7,2,0,9,2025,True
2025-05-11,Maharashtra,Akola,444001,14,1,0,15,2025,True
2025-05-11,Maharashtra,Aurangabad,431133,8,1,0,9,2025,True
2025-05-11,Maharashtra,Latur,413519,7,3,0,10,2025,True
2025-05-11,Maharashtra,Mumbai,400070,9,3,0,12,2025,True
2025-05-11,Maharashtra,Nagpur,440008,7,3,0,10,2025,True
2025-05-11,Maharashtra,Nagpur,440013,7,2,0,9,2025,True
2025-05-11,Maharashtra,Nandurbar,425412,15,4,0,19,2025,True
2025-05-11,Maharashtra,Nashik,423203,45,18,1,64,2025,True
2025-05-11,Maharashtra,Palghar,401209,13,8,0,21,2025,True
2025-05-11,Maharashtra,Palghar,401604,19,0,0,19,2025,True
2025-05-11,Maharashtra,Pune,410502,7,2,0,9,2025,True
2025-05-11,Maharashtra,Pune,411017,9,1,0,10,2025,True
2025-05-11,Maharashtra,Pune,411033,7,4,0,11,2025,True
2025-05-11,Maharashtra,Pune,411039,9,2,0,11,2025,True
2025-05-11,Maharashtra,Pune,412105,11,3,0,14,2025,True
2025-05-11,Maharashtra,Thane,400601,9,0,0,9,2025,True
2025-05-11,Maharashtra,Thane,400604,8,1,0,9,2025,True
2025-05-11,Maharashtra,Thane,400605,9,3,0,12,2025,True
2025-05-11,Maharashtra,Thane,421503,9,9,0,18,2025,True
2025-05-11,Manipur,Bishnupur,795133,6,15,0,21,2025,True
2025-05-11,Manipur,Thoubal,795138,7,7,0,14,2025,True
2025-05-11,Meghalaya,East Jaintia Hills,793200,0,10,7,17,2025,True
2025-05-11,Meghalaya,East Khasi Hills,793121,4,8,33,45,2025,True
2025-05-11,Meghalaya,Ri Bhoi,793103,2,2,21,25,2025,True
2025-05-11,Meghalaya,Ri Bhoi,793116,0,0,12,12,2025,True
2025-05-11,Meghalaya,South West Garo Hills,794106,6,4,0,10,2025,True
2025-05-11,Meghalaya,West Jaintia Hills,793150,5,5,0,10,2025,True
2025-05-11,Nagaland,Kiphire,798611,2,11,0,13,2025,True
2025-05-11,Nagaland,Phek,797114,0,9,0,9,2025,True
2025-05-11,Nagaland,Zunheboto,798620,2,7,0,9,2025,True
2025-05-11,Odisha,Nabarangapur,764070,3,7,1,11,2025,True
2025-05-11,Punjab,Bathinda,151001,13,1,0,14,2025,True
2025-05-11,Punjab,Ludhiana,141007,7,2,0,9,2025,True
2025-05-11,Punjab,Pathankot,145001,11,1,0,12,2025,True
2025-05-11,Punjab,Tarn Taran,143401,16,3,0,19,2025,True
2025-05-11,Rajasthan,Banswara,327602,8,10,0,18,2025,True
2025-05-11,Rajasthan,Barmer,344801,8,2,0,10,2025,True
2025-05-11,Rajasthan,Bharatpur,321205,11,8,0,19,2025,True
2025-05-11,Rajasthan,Bhilwara,311302,12,2,0,14,2025,True
2025-05-11,Rajasthan,Bhilwara,311603,8,2,0,10,2025,True
2025-05-11,Rajasthan,Bikaner,334001,31,8,0,39,2025,True
2025-05-11,Rajasthan,Bikaner,334803,10,4,0,14,2025,True
2025-05-11,Rajasthan,Bundi,323024,5,6,0,11,2025,True
2025-05-11,Rajasthan,Churu,331001,10,4,0,14,2025,True
2025-05-11,Rajasthan,Churu,331403,8,13,0,21,2025,True
2025-05-11,Rajasthan,Dausa,303303,15,5,0,20,2025,True
2025-05-11,Rajasthan,Dausa,321608,9,1,0,10,2025,True
2025-05-11,Rajasthan,Dholpur,328024,7,4,0,11,2025,True
2025-05-11,Rajasthan,Dholpur,328030,13,0,0,13,2025,True
2025-05-11,Rajasthan,Hanumangarh,335526,11,1,0,12,2025,True
2025-05-11,Rajasthan,Jaipur,302002,27,0,0,27,2025,True
2025-05-11,Rajasthan,Jaipur,302003,29,5,0,34,2025,True
2025-05-11,Rajasthan,Jaipur,302016,21,4,0,25,2025,True
2025-05-11,Rajasthan,Jaipur,302017,11,4,0,15,2025,True
2025-05-11,Rajasthan,Jaipur,302031,14,1,0,15,2025,True
2025-05-11,Rajasthan,Jaipur,303109,8,3,0,11,2025,True
2025-05-11,Rajasthan,Jaipur,303301,12,1,0,13,2025,True
2025-05-11,Rajasthan,Jaipur,303338,8,1,0,9,2025,True
2025-05-11,Rajasthan,Jaipur,303702,9,0,0,9,2025,True
2025-05-11,Rajasthan,Jaisalmer,345025,9,0,0,9,2025,True
2025-05-11,Rajasthan,Jalor,343022,4,5,0,9,2025,True
2025-05-11,Rajasthan,Jalor,343029,25,4,1,30,2025,True
2025-05-11,Rajasthan,Jhalawar,326023,7,4,0,11,2025,True
2025-05-11,Rajasthan,Jhalawar,326033,15,1,0,16,2025,True
2025-05-11,Rajasthan,Jhalawar,326037,15,0,0,15,2025,True
2025-05-11,Rajasthan,Karauli,322241,21,3,0,24,2025,True
